image_path,mask_path
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0272\patient0272_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0272\patient0272_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0272\patient0272_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0272\patient0272_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0272\patient0272_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0272\patient0272_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0231\patient0231_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0231\patient0231_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0231\patient0231_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0231\patient0231_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0231\patient0231_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0231\patient0231_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0231\patient0231_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0231\patient0231_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0086\patient0086_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0086\patient0086_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0086\patient0086_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0086\patient0086_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0086\patient0086_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0086\patient0086_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0086\patient0086_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0086\patient0086_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0435\patient0435_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0435\patient0435_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0435\patient0435_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0435\patient0435_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0435\patient0435_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0435\patient0435_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0435\patient0435_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0435\patient0435_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0081\patient0081_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0081\patient0081_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0081\patient0081_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0081\patient0081_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0081\patient0081_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0081\patient0081_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0081\patient0081_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0081\patient0081_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0290\patient0290_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0290\patient0290_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0290\patient0290_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0290\patient0290_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0290\patient0290_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0290\patient0290_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0290\patient0290_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0290\patient0290_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0406\patient0406_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0406\patient0406_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0406\patient0406_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0406\patient0406_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0406\patient0406_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0406\patient0406_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0406\patient0406_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0406\patient0406_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0440\patient0440_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0440\patient0440_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0440\patient0440_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0440\patient0440_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0440\patient0440_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0440\patient0440_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0440\patient0440_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0440\patient0440_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0146\patient0146_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0146\patient0146_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0146\patient0146_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0146\patient0146_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0146\patient0146_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0146\patient0146_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0146\patient0146_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0146\patient0146_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0087\patient0087_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0087\patient0087_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0087\patient0087_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0087\patient0087_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0087\patient0087_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0087\patient0087_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0087\patient0087_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0087\patient0087_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0325\patient0325_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0325\patient0325_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0325\patient0325_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0325\patient0325_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0325\patient0325_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0325\patient0325_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0325\patient0325_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0325\patient0325_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0185\patient0185_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0185\patient0185_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0185\patient0185_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0185\patient0185_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0185\patient0185_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0185\patient0185_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0185\patient0185_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0185\patient0185_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0015\patient0015_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0015\patient0015_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0015\patient0015_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0015\patient0015_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0015\patient0015_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0015\patient0015_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0015\patient0015_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0015\patient0015_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0128\patient0128_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0128\patient0128_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0128\patient0128_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0128\patient0128_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0128\patient0128_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0128\patient0128_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0128\patient0128_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0128\patient0128_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0104\patient0104_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0104\patient0104_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0104\patient0104_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0104\patient0104_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0104\patient0104_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0104\patient0104_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0104\patient0104_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0104\patient0104_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0450\patient0450_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0450\patient0450_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0450\patient0450_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0450\patient0450_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0450\patient0450_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0450\patient0450_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0450\patient0450_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0450\patient0450_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0180\patient0180_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0180\patient0180_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0180\patient0180_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0180\patient0180_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0180\patient0180_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0180\patient0180_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0180\patient0180_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0180\patient0180_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0163\patient0163_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0163\patient0163_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0163\patient0163_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0163\patient0163_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0163\patient0163_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0163\patient0163_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0163\patient0163_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0163\patient0163_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0315\patient0315_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0315\patient0315_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0315\patient0315_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0315\patient0315_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0315\patient0315_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0315\patient0315_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0315\patient0315_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0315\patient0315_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0097\patient0097_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0097\patient0097_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0097\patient0097_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0097\patient0097_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0097\patient0097_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0097\patient0097_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0097\patient0097_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0097\patient0097_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0142\patient0142_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0142\patient0142_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0142\patient0142_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0142\patient0142_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0142\patient0142_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0142\patient0142_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0142\patient0142_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0142\patient0142_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0172\patient0172_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0172\patient0172_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0172\patient0172_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0172\patient0172_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0172\patient0172_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0172\patient0172_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0172\patient0172_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0172\patient0172_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0188\patient0188_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0188\patient0188_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0188\patient0188_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0188\patient0188_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0188\patient0188_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0188\patient0188_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0188\patient0188_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0188\patient0188_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0191\patient0191_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0191\patient0191_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0191\patient0191_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0191\patient0191_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0191\patient0191_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0191\patient0191_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0191\patient0191_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0191\patient0191_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0039\patient0039_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0039\patient0039_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0039\patient0039_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0039\patient0039_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0039\patient0039_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0039\patient0039_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0039\patient0039_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0039\patient0039_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0083\patient0083_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0083\patient0083_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0083\patient0083_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0083\patient0083_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0083\patient0083_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0083\patient0083_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0083\patient0083_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0083\patient0083_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0001\patient0001_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0001\patient0001_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0001\patient0001_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0001\patient0001_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0001\patient0001_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0001\patient0001_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0001\patient0001_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0001\patient0001_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0334\patient0334_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0334\patient0334_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0334\patient0334_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0334\patient0334_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0334\patient0334_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0334\patient0334_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0334\patient0334_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0334\patient0334_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0419\patient0419_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0419\patient0419_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0419\patient0419_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0419\patient0419_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0419\patient0419_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0419\patient0419_4CH_ED_gt.mhd
